unique_key,dataset,official_split,source_subset,image_id,original_filename,product_id,image_number,source_shard,augmentation_round,crop_count,usage_split,used_for_training,image_id_recovered
fashion200k::fashion200k_bottoms::89804424::0,fashion200k,,fashion200k_bottoms,,89804424_0.jpeg,89804424,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89805323::0,fashion200k,,fashion200k_bottoms,,89805323_0.jpeg,89805323,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89807618::0,fashion200k,,fashion200k_bottoms,,89807618_0.jpeg,89807618,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89808321::0,fashion200k,,fashion200k_bottoms,,89808321_0.jpeg,89808321,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89817423::0,fashion200k,,fashion200k_bottoms,,89817423_0.jpeg,89817423,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89818247::0,fashion200k,,fashion200k_bottoms,,89818247_0.jpeg,89818247,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89823303::0,fashion200k,,fashion200k_bottoms,,89823303_0.jpeg,89823303,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89826311::0,fashion200k,,fashion200k_bottoms,,89826311_0.jpeg,89826311,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89830857::0,fashion200k,,fashion200k_bottoms,,89830857_0.jpeg,89830857,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89834874::0,fashion200k,,fashion200k_bottoms,,89834874_0.jpeg,89834874,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89834961::0,fashion200k,,fashion200k_bottoms,,89834961_0.jpeg,89834961,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89835584::0,fashion200k,,fashion200k_bottoms,,89835584_0.jpeg,89835584,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89836990::2,fashion200k,,fashion200k_bottoms,,89836990_2.jpeg,89836990,2,,,1,train,true,true
fashion200k::fashion200k_bottoms::89838148::0,fashion200k,,fashion200k_bottoms,,89838148_0.jpeg,89838148,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89841857::2,fashion200k,,fashion200k_bottoms,,89841857_2.jpeg,89841857,2,,,1,train,true,true
fashion200k::fashion200k_bottoms::89846330::2,fashion200k,,fashion200k_bottoms,,89846330_2.jpeg,89846330,2,,,1,train,true,true
fashion200k::fashion200k_bottoms::89852697::0,fashion200k,,fashion200k_bottoms,,89852697_0.jpeg,89852697,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89854513::0,fashion200k,,fashion200k_bottoms,,89854513_0.jpeg,89854513,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89856493::0,fashion200k,,fashion200k_bottoms,,89856493_0.jpeg,89856493,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89857589::0,fashion200k,,fashion200k_bottoms,,89857589_0.jpeg,89857589,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89858140::0,fashion200k,,fashion200k_bottoms,,89858140_0.jpeg,89858140,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89859913::0,fashion200k,,fashion200k_bottoms,,89859913_0.jpeg,89859913,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89862183::0,fashion200k,,fashion200k_bottoms,,89862183_0.jpeg,89862183,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89863504::2,fashion200k,,fashion200k_bottoms,,89863504_2.jpeg,89863504,2,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89864040::1,fashion200k,,fashion200k_bottoms,,89864040_1.jpeg,89864040,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89869889::0,fashion200k,,fashion200k_bottoms,,89869889_0.jpeg,89869889,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89873398::0,fashion200k,,fashion200k_bottoms,,89873398_0.jpeg,89873398,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89875594::0,fashion200k,,fashion200k_bottoms,,89875594_0.jpeg,89875594,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89876547::0,fashion200k,,fashion200k_bottoms,,89876547_0.jpeg,89876547,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89884580::1,fashion200k,,fashion200k_bottoms,,89884580_1.jpeg,89884580,1,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89884671::0,fashion200k,,fashion200k_bottoms,,89884671_0.jpeg,89884671,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89887423::0,fashion200k,,fashion200k_bottoms,,89887423_0.jpeg,89887423,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89888963::1,fashion200k,,fashion200k_bottoms,,89888963_1.jpeg,89888963,1,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89889493::0,fashion200k,,fashion200k_bottoms,,89889493_0.jpeg,89889493,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89889782::0,fashion200k,,fashion200k_bottoms,,89889782_0.jpeg,89889782,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89891800::0,fashion200k,,fashion200k_bottoms,,89891800_0.jpeg,89891800,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89892080::0,fashion200k,,fashion200k_bottoms,,89892080_0.jpeg,89892080,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89893762::0,fashion200k,,fashion200k_bottoms,,89893762_0.jpeg,89893762,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89895409::1,fashion200k,,fashion200k_bottoms,,89895409_1.jpeg,89895409,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89895764::0,fashion200k,,fashion200k_bottoms,,89895764_0.jpeg,89895764,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89895996::0,fashion200k,,fashion200k_bottoms,,89895996_0.jpeg,89895996,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89896354::0,fashion200k,,fashion200k_bottoms,,89896354_0.jpeg,89896354,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89896765::0,fashion200k,,fashion200k_bottoms,,89896765_0.jpeg,89896765,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89898387::0,fashion200k,,fashion200k_bottoms,,89898387_0.jpeg,89898387,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89901383::0,fashion200k,,fashion200k_bottoms,,89901383_0.jpeg,89901383,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89901480::0,fashion200k,,fashion200k_bottoms,,89901480_0.jpeg,89901480,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89902477::0,fashion200k,,fashion200k_bottoms,,89902477_0.jpeg,89902477,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89924605::0,fashion200k,,fashion200k_bottoms,,89924605_0.jpeg,89924605,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89929054::0,fashion200k,,fashion200k_bottoms,,89929054_0.jpeg,89929054,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89932893::0,fashion200k,,fashion200k_bottoms,,89932893_0.jpeg,89932893,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89932918::0,fashion200k,,fashion200k_bottoms,,89932918_0.jpeg,89932918,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89932980::0,fashion200k,,fashion200k_bottoms,,89932980_0.jpeg,89932980,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89933456::0,fashion200k,,fashion200k_bottoms,,89933456_0.jpeg,89933456,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89934096::0,fashion200k,,fashion200k_bottoms,,89934096_0.jpeg,89934096,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89935086::0,fashion200k,,fashion200k_bottoms,,89935086_0.jpeg,89935086,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89935196::0,fashion200k,,fashion200k_bottoms,,89935196_0.jpeg,89935196,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89943771::0,fashion200k,,fashion200k_bottoms,,89943771_0.jpeg,89943771,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89952526::0,fashion200k,,fashion200k_bottoms,,89952526_0.jpeg,89952526,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89954751::0,fashion200k,,fashion200k_bottoms,,89954751_0.jpeg,89954751,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89957406::0,fashion200k,,fashion200k_bottoms,,89957406_0.jpeg,89957406,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89957599::1,fashion200k,,fashion200k_bottoms,,89957599_1.jpeg,89957599,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89957824::1,fashion200k,,fashion200k_bottoms,,89957824_1.jpeg,89957824,1,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89957932::0,fashion200k,,fashion200k_bottoms,,89957932_0.jpeg,89957932,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89958030::1,fashion200k,,fashion200k_bottoms,,89958030_1.jpeg,89958030,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89958307::1,fashion200k,,fashion200k_bottoms,,89958307_1.jpeg,89958307,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89959676::0,fashion200k,,fashion200k_bottoms,,89959676_0.jpeg,89959676,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89959850::1,fashion200k,,fashion200k_bottoms,,89959850_1.jpeg,89959850,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89960134::0,fashion200k,,fashion200k_bottoms,,89960134_0.jpeg,89960134,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89961114::3,fashion200k,,fashion200k_bottoms,,89961114_3.jpeg,89961114,3,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89964802::1,fashion200k,,fashion200k_bottoms,,89964802_1.jpeg,89964802,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89965072::0,fashion200k,,fashion200k_bottoms,,89965072_0.jpeg,89965072,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89965851::0,fashion200k,,fashion200k_bottoms,,89965851_0.jpeg,89965851,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89965866::1,fashion200k,,fashion200k_bottoms,,89965866_1.jpeg,89965866,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::89966468::2,fashion200k,,fashion200k_bottoms,,89966468_2.jpeg,89966468,2,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89967835::0,fashion200k,,fashion200k_bottoms,,89967835_0.jpeg,89967835,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89970148::0,fashion200k,,fashion200k_bottoms,,89970148_0.jpeg,89970148,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89972253::0,fashion200k,,fashion200k_bottoms,,89972253_0.jpeg,89972253,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89976657::0,fashion200k,,fashion200k_bottoms,,89976657_0.jpeg,89976657,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89978186::0,fashion200k,,fashion200k_bottoms,,89978186_0.jpeg,89978186,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89978680::0,fashion200k,,fashion200k_bottoms,,89978680_0.jpeg,89978680,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::89983469::0,fashion200k,,fashion200k_bottoms,,89983469_0.jpeg,89983469,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::89988306::0,fashion200k,,fashion200k_bottoms,,89988306_0.jpeg,89988306,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90003397::0,fashion200k,,fashion200k_bottoms,,90003397_0.jpeg,90003397,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90010901::0,fashion200k,,fashion200k_bottoms,,90010901_0.jpeg,90010901,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90020445::1,fashion200k,,fashion200k_bottoms,,90020445_1.jpeg,90020445,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90026803::0,fashion200k,,fashion200k_bottoms,,90026803_0.jpeg,90026803,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90027598::0,fashion200k,,fashion200k_bottoms,,90027598_0.jpeg,90027598,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90027650::0,fashion200k,,fashion200k_bottoms,,90027650_0.jpeg,90027650,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90029391::0,fashion200k,,fashion200k_bottoms,,90029391_0.jpeg,90029391,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90029465::0,fashion200k,,fashion200k_bottoms,,90029465_0.jpeg,90029465,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90030118::0,fashion200k,,fashion200k_bottoms,,90030118_0.jpeg,90030118,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90030802::0,fashion200k,,fashion200k_bottoms,,90030802_0.jpeg,90030802,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90031006::0,fashion200k,,fashion200k_bottoms,,90031006_0.jpeg,90031006,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90035779::0,fashion200k,,fashion200k_bottoms,,90035779_0.jpeg,90035779,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90040099::0,fashion200k,,fashion200k_bottoms,,90040099_0.jpeg,90040099,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90041248::0,fashion200k,,fashion200k_bottoms,,90041248_0.jpeg,90041248,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90047960::0,fashion200k,,fashion200k_bottoms,,90047960_0.jpeg,90047960,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90048073::0,fashion200k,,fashion200k_bottoms,,90048073_0.jpeg,90048073,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90048301::0,fashion200k,,fashion200k_bottoms,,90048301_0.jpeg,90048301,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90050152::0,fashion200k,,fashion200k_bottoms,,90050152_0.jpeg,90050152,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90050804::0,fashion200k,,fashion200k_bottoms,,90050804_0.jpeg,90050804,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90053059::1,fashion200k,,fashion200k_bottoms,,90053059_1.jpeg,90053059,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90056447::0,fashion200k,,fashion200k_bottoms,,90056447_0.jpeg,90056447,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90057326::1,fashion200k,,fashion200k_bottoms,,90057326_1.jpeg,90057326,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90059007::0,fashion200k,,fashion200k_bottoms,,90059007_0.jpeg,90059007,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90063244::0,fashion200k,,fashion200k_bottoms,,90063244_0.jpeg,90063244,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90063552::0,fashion200k,,fashion200k_bottoms,,90063552_0.jpeg,90063552,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90064769::0,fashion200k,,fashion200k_bottoms,,90064769_0.jpeg,90064769,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90066355::0,fashion200k,,fashion200k_bottoms,,90066355_0.jpeg,90066355,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90066488::0,fashion200k,,fashion200k_bottoms,,90066488_0.jpeg,90066488,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90067236::0,fashion200k,,fashion200k_bottoms,,90067236_0.jpeg,90067236,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90068006::0,fashion200k,,fashion200k_bottoms,,90068006_0.jpeg,90068006,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90068019::0,fashion200k,,fashion200k_bottoms,,90068019_0.jpeg,90068019,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90070620::0,fashion200k,,fashion200k_bottoms,,90070620_0.jpeg,90070620,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90077043::0,fashion200k,,fashion200k_bottoms,,90077043_0.jpeg,90077043,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90080041::0,fashion200k,,fashion200k_bottoms,,90080041_0.jpeg,90080041,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90085765::0,fashion200k,,fashion200k_bottoms,,90085765_0.jpeg,90085765,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90103939::0,fashion200k,,fashion200k_bottoms,,90103939_0.jpeg,90103939,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90107923::1,fashion200k,,fashion200k_bottoms,,90107923_1.jpeg,90107923,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90108158::0,fashion200k,,fashion200k_bottoms,,90108158_0.jpeg,90108158,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90109291::1,fashion200k,,fashion200k_bottoms,,90109291_1.jpeg,90109291,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90114129::0,fashion200k,,fashion200k_bottoms,,90114129_0.jpeg,90114129,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90116073::0,fashion200k,,fashion200k_bottoms,,90116073_0.jpeg,90116073,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90116923::0,fashion200k,,fashion200k_bottoms,,90116923_0.jpeg,90116923,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90120756::0,fashion200k,,fashion200k_bottoms,,90120756_0.jpeg,90120756,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90120781::0,fashion200k,,fashion200k_bottoms,,90120781_0.jpeg,90120781,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90121615::0,fashion200k,,fashion200k_bottoms,,90121615_0.jpeg,90121615,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90124036::0,fashion200k,,fashion200k_bottoms,,90124036_0.jpeg,90124036,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90124190::1,fashion200k,,fashion200k_bottoms,,90124190_1.jpeg,90124190,1,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90125367::0,fashion200k,,fashion200k_bottoms,,90125367_0.jpeg,90125367,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90126965::0,fashion200k,,fashion200k_bottoms,,90126965_0.jpeg,90126965,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90127493::0,fashion200k,,fashion200k_bottoms,,90127493_0.jpeg,90127493,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90127788::0,fashion200k,,fashion200k_bottoms,,90127788_0.jpeg,90127788,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90128727::0,fashion200k,,fashion200k_bottoms,,90128727_0.jpeg,90128727,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90130164::0,fashion200k,,fashion200k_bottoms,,90130164_0.jpeg,90130164,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90131868::0,fashion200k,,fashion200k_bottoms,,90131868_0.jpeg,90131868,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90133023::1,fashion200k,,fashion200k_bottoms,,90133023_1.jpeg,90133023,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90136354::0,fashion200k,,fashion200k_bottoms,,90136354_0.jpeg,90136354,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90137024::1,fashion200k,,fashion200k_bottoms,,90137024_1.jpeg,90137024,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90137464::0,fashion200k,,fashion200k_bottoms,,90137464_0.jpeg,90137464,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90138785::0,fashion200k,,fashion200k_bottoms,,90138785_0.jpeg,90138785,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90140092::0,fashion200k,,fashion200k_bottoms,,90140092_0.jpeg,90140092,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90140203::0,fashion200k,,fashion200k_bottoms,,90140203_0.jpeg,90140203,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90144851::0,fashion200k,,fashion200k_bottoms,,90144851_0.jpeg,90144851,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90145270::0,fashion200k,,fashion200k_bottoms,,90145270_0.jpeg,90145270,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90149191::0,fashion200k,,fashion200k_bottoms,,90149191_0.jpeg,90149191,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90155180::0,fashion200k,,fashion200k_bottoms,,90155180_0.jpeg,90155180,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90156729::0,fashion200k,,fashion200k_bottoms,,90156729_0.jpeg,90156729,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90156799::0,fashion200k,,fashion200k_bottoms,,90156799_0.jpeg,90156799,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90157586::0,fashion200k,,fashion200k_bottoms,,90157586_0.jpeg,90157586,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90163268::0,fashion200k,,fashion200k_bottoms,,90163268_0.jpeg,90163268,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90163421::0,fashion200k,,fashion200k_bottoms,,90163421_0.jpeg,90163421,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90164160::0,fashion200k,,fashion200k_bottoms,,90164160_0.jpeg,90164160,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90167274::0,fashion200k,,fashion200k_bottoms,,90167274_0.jpeg,90167274,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90169639::0,fashion200k,,fashion200k_bottoms,,90169639_0.jpeg,90169639,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90170095::0,fashion200k,,fashion200k_bottoms,,90170095_0.jpeg,90170095,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90170433::0,fashion200k,,fashion200k_bottoms,,90170433_0.jpeg,90170433,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90171776::0,fashion200k,,fashion200k_bottoms,,90171776_0.jpeg,90171776,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90172086::2,fashion200k,,fashion200k_bottoms,,90172086_2.jpeg,90172086,2,,,1,train,true,true
fashion200k::fashion200k_bottoms::90172640::0,fashion200k,,fashion200k_bottoms,,90172640_0.jpeg,90172640,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90176399::0,fashion200k,,fashion200k_bottoms,,90176399_0.jpeg,90176399,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90176751::0,fashion200k,,fashion200k_bottoms,,90176751_0.jpeg,90176751,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90177871::0,fashion200k,,fashion200k_bottoms,,90177871_0.jpeg,90177871,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90178916::1,fashion200k,,fashion200k_bottoms,,90178916_1.jpeg,90178916,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90178929::0,fashion200k,,fashion200k_bottoms,,90178929_0.jpeg,90178929,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90179031::0,fashion200k,,fashion200k_bottoms,,90179031_0.jpeg,90179031,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90179247::0,fashion200k,,fashion200k_bottoms,,90179247_0.jpeg,90179247,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90181323::0,fashion200k,,fashion200k_bottoms,,90181323_0.jpeg,90181323,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90183205::0,fashion200k,,fashion200k_bottoms,,90183205_0.jpeg,90183205,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90183655::0,fashion200k,,fashion200k_bottoms,,90183655_0.jpeg,90183655,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90185066::0,fashion200k,,fashion200k_bottoms,,90185066_0.jpeg,90185066,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90189003::0,fashion200k,,fashion200k_bottoms,,90189003_0.jpeg,90189003,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90190946::1,fashion200k,,fashion200k_bottoms,,90190946_1.jpeg,90190946,1,,,1,train,true,true
fashion200k::fashion200k_bottoms::90190956::0,fashion200k,,fashion200k_bottoms,,90190956_0.jpeg,90190956,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90191295::0,fashion200k,,fashion200k_bottoms,,90191295_0.jpeg,90191295,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90191613::0,fashion200k,,fashion200k_bottoms,,90191613_0.jpeg,90191613,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90191671::0,fashion200k,,fashion200k_bottoms,,90191671_0.jpeg,90191671,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90193778::0,fashion200k,,fashion200k_bottoms,,90193778_0.jpeg,90193778,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90193838::0,fashion200k,,fashion200k_bottoms,,90193838_0.jpeg,90193838,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90194243::0,fashion200k,,fashion200k_bottoms,,90194243_0.jpeg,90194243,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90197475::0,fashion200k,,fashion200k_bottoms,,90197475_0.jpeg,90197475,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90199597::0,fashion200k,,fashion200k_bottoms,,90199597_0.jpeg,90199597,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90200414::0,fashion200k,,fashion200k_bottoms,,90200414_0.jpeg,90200414,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90201045::0,fashion200k,,fashion200k_bottoms,,90201045_0.jpeg,90201045,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90202847::0,fashion200k,,fashion200k_bottoms,,90202847_0.jpeg,90202847,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90205093::0,fashion200k,,fashion200k_bottoms,,90205093_0.jpeg,90205093,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90205814::0,fashion200k,,fashion200k_bottoms,,90205814_0.jpeg,90205814,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90214676::0,fashion200k,,fashion200k_bottoms,,90214676_0.jpeg,90214676,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90215531::0,fashion200k,,fashion200k_bottoms,,90215531_0.jpeg,90215531,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90216590::0,fashion200k,,fashion200k_bottoms,,90216590_0.jpeg,90216590,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90217291::0,fashion200k,,fashion200k_bottoms,,90217291_0.jpeg,90217291,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90219554::0,fashion200k,,fashion200k_bottoms,,90219554_0.jpeg,90219554,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90220331::0,fashion200k,,fashion200k_bottoms,,90220331_0.jpeg,90220331,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90222220::0,fashion200k,,fashion200k_bottoms,,90222220_0.jpeg,90222220,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90222554::2,fashion200k,,fashion200k_bottoms,,90222554_2.jpeg,90222554,2,,,1,train,true,true
fashion200k::fashion200k_bottoms::90222764::0,fashion200k,,fashion200k_bottoms,,90222764_0.jpeg,90222764,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90224823::0,fashion200k,,fashion200k_bottoms,,90224823_0.jpeg,90224823,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90229438::0,fashion200k,,fashion200k_bottoms,,90229438_0.jpeg,90229438,0,,,1,old_val,false,true
fashion200k::fashion200k_bottoms::90229444::0,fashion200k,,fashion200k_bottoms,,90229444_0.jpeg,90229444,0,,,1,train,true,true
fashion200k::fashion200k_bottoms::90232675::2,fashion200k,,fashion200k_bottoms,,90232675_2.jpeg,90232675,2,,,1,train,true,true
