dataset,source_subset,product_id,image_number,original_filename,crop_count,usage_split,used_for_training
fashion200k,fashion200k_supplement,88830803,3,88830803_3.jpeg,1,train,true
fashion200k,fashion200k_supplement,88848276,0,88848276_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,88881905,0,88881905_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,88904375,0,88904375_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,88933498,1,88933498_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,88940971,0,88940971_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,88941441,0,88941441_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,88943458,0,88943458_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,88944899,0,88944899_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89003539,0,89003539_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89006725,1,89006725_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89013123,0,89013123_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89055089,0,89055089_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89056197,0,89056197_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89058583,0,89058583_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89102313,0,89102313_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89125565,0,89125565_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89127655,0,89127655_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89128191,0,89128191_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89152278,0,89152278_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89197313,0,89197313_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89225403,1,89225403_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89243168,0,89243168_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89244709,0,89244709_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89257660,0,89257660_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89257796,0,89257796_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89271271,0,89271271_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89272267,0,89272267_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89276274,0,89276274_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89280142,0,89280142_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89285823,1,89285823_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89291647,0,89291647_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89291886,0,89291886_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89297524,0,89297524_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89353003,1,89353003_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89355133,0,89355133_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89369615,0,89369615_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89371461,0,89371461_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89371712,0,89371712_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89399607,0,89399607_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89411494,0,89411494_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89422120,0,89422120_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89435830,1,89435830_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89456903,1,89456903_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89462818,3,89462818_3.jpeg,1,train,true
fashion200k,fashion200k_supplement,89479245,0,89479245_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89525111,0,89525111_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89529352,0,89529352_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89547612,3,89547612_3.jpeg,1,train,true
fashion200k,fashion200k_supplement,89551124,0,89551124_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89557606,0,89557606_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89607980,1,89607980_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,89609868,0,89609868_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89656072,0,89656072_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89663173,0,89663173_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89663483,0,89663483_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89689370,0,89689370_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89727944,0,89727944_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89845538,0,89845538_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,89853130,2,89853130_2.jpeg,1,train,true
fashion200k,fashion200k_supplement,89876982,0,89876982_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89950443,0,89950443_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89977717,0,89977717_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89978910,0,89978910_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,89988297,0,89988297_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90036506,0,90036506_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90039086,0,90039086_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90055057,0,90055057_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90055239,0,90055239_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90071517,0,90071517_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90078246,0,90078246_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90079819,0,90079819_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90102565,1,90102565_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90135049,0,90135049_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90145881,0,90145881_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90157449,0,90157449_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90159824,0,90159824_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90171335,0,90171335_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90171900,1,90171900_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,90176862,0,90176862_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90184839,0,90184839_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90224412,1,90224412_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90248247,0,90248247_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90250516,0,90250516_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90257383,0,90257383_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90259965,1,90259965_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,90280443,0,90280443_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90294729,0,90294729_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90308518,0,90308518_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90323731,0,90323731_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90333673,0,90333673_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90353378,0,90353378_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90368930,0,90368930_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90391287,0,90391287_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90412228,0,90412228_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90429762,0,90429762_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90456466,0,90456466_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90466995,0,90466995_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90467305,1,90467305_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,90492850,0,90492850_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90505309,0,90505309_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90524081,0,90524081_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90533790,0,90533790_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90538785,0,90538785_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90542611,0,90542611_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90544384,0,90544384_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90550185,0,90550185_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90555610,0,90555610_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90565714,0,90565714_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90569998,0,90569998_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90572468,4,90572468_4.jpeg,1,train,true
fashion200k,fashion200k_supplement,90611026,0,90611026_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90612059,0,90612059_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90634314,0,90634314_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90642298,0,90642298_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90642545,0,90642545_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90645013,0,90645013_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90649938,3,90649938_3.jpeg,1,train,true
fashion200k,fashion200k_supplement,90696078,0,90696078_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90698322,0,90698322_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90741451,0,90741451_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90744059,0,90744059_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90744611,0,90744611_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90786190,0,90786190_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90787597,0,90787597_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90788925,0,90788925_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90795960,0,90795960_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90815945,0,90815945_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90817176,0,90817176_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90822116,0,90822116_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90840291,0,90840291_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90859867,0,90859867_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90877352,0,90877352_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90897639,0,90897639_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90914110,0,90914110_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90917302,0,90917302_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90925212,0,90925212_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90926551,0,90926551_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90951112,1,90951112_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,90958498,0,90958498_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,90960050,0,90960050_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90965046,0,90965046_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90967074,0,90967074_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90975873,0,90975873_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90983086,0,90983086_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90986134,1,90986134_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,90990588,0,90990588_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90992664,0,90992664_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90992931,0,90992931_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,90996328,1,90996328_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91002691,1,91002691_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91008283,0,91008283_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91011043,0,91011043_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91011944,0,91011944_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91015747,0,91015747_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91015996,0,91015996_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91016617,0,91016617_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91016935,0,91016935_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91018231,1,91018231_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91022187,0,91022187_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91023588,0,91023588_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91027328,1,91027328_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91037101,0,91037101_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91042340,0,91042340_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91043125,0,91043125_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91044022,0,91044022_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91049521,1,91049521_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91053214,0,91053214_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91054623,0,91054623_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91057892,1,91057892_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91057920,0,91057920_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91058343,0,91058343_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91061463,1,91061463_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91062688,0,91062688_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91067240,0,91067240_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91073623,1,91073623_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91074638,0,91074638_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91075151,0,91075151_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91075209,0,91075209_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91080516,0,91080516_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91081800,0,91081800_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91082368,0,91082368_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91087482,1,91087482_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91091701,0,91091701_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91096762,1,91096762_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91100654,1,91100654_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91109773,0,91109773_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91111769,0,91111769_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91113794,0,91113794_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91114758,1,91114758_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91116849,0,91116849_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91117631,0,91117631_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91120146,0,91120146_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91120819,0,91120819_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91121164,0,91121164_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91124834,2,91124834_2.jpeg,1,train,true
fashion200k,fashion200k_supplement,91126780,0,91126780_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91126913,1,91126913_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91127454,0,91127454_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91131215,1,91131215_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91134693,0,91134693_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91143197,0,91143197_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91146157,1,91146157_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91149342,0,91149342_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91153123,0,91153123_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91158132,1,91158132_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91158297,0,91158297_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91163420,0,91163420_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91171278,0,91171278_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91172068,2,91172068_2.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91173261,1,91173261_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91174520,0,91174520_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91177549,0,91177549_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91177597,0,91177597_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91177691,0,91177691_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91178647,0,91178647_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91180688,0,91180688_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91181621,0,91181621_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91182210,0,91182210_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91184021,0,91184021_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91185189,0,91185189_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91185381,0,91185381_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91186240,0,91186240_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91188494,1,91188494_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91191332,0,91191332_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91191384,0,91191384_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91191864,0,91191864_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91192398,0,91192398_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91192519,0,91192519_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91193053,0,91193053_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91194364,0,91194364_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91194504,0,91194504_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91194609,0,91194609_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91194801,1,91194801_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91195976,0,91195976_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91196163,0,91196163_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91198587,0,91198587_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91199622,0,91199622_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91199655,0,91199655_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91200284,0,91200284_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91200920,0,91200920_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91202544,0,91202544_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91202703,0,91202703_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91202856,0,91202856_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91202986,0,91202986_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91203022,0,91203022_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91203316,0,91203316_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91203924,0,91203924_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91204925,0,91204925_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91205540,0,91205540_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91206211,1,91206211_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91206392,0,91206392_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91206636,0,91206636_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91207272,0,91207272_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91209185,0,91209185_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91209500,0,91209500_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91209750,0,91209750_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91210005,2,91210005_2.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91211434,1,91211434_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91212075,0,91212075_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91212662,0,91212662_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91213615,0,91213615_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91214889,0,91214889_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91215272,0,91215272_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91215410,0,91215410_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91215515,0,91215515_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91216124,0,91216124_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91216131,0,91216131_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91216719,0,91216719_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91217043,0,91217043_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91217121,0,91217121_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91217162,0,91217162_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91217469,0,91217469_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91217855,0,91217855_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91217860,0,91217860_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91218173,0,91218173_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91218263,0,91218263_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91218349,0,91218349_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91219451,0,91219451_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91220309,0,91220309_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91220541,1,91220541_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91221322,0,91221322_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91221577,0,91221577_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91222300,0,91222300_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91222961,0,91222961_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91223023,0,91223023_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91223130,0,91223130_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91223660,0,91223660_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91224431,0,91224431_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91224972,0,91224972_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91225505,0,91225505_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91226224,0,91226224_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91226808,1,91226808_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91226899,0,91226899_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91228143,0,91228143_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91229535,0,91229535_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91230303,0,91230303_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91230448,0,91230448_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91231190,0,91231190_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91232211,0,91232211_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91232657,0,91232657_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91232686,0,91232686_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91232913,0,91232913_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91233364,1,91233364_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91233493,0,91233493_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91235085,0,91235085_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91235634,0,91235634_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91235676,0,91235676_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91236757,1,91236757_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91236787,0,91236787_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91236850,0,91236850_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91237197,0,91237197_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91237224,0,91237224_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91237591,0,91237591_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91238053,0,91238053_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91238252,0,91238252_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91238257,1,91238257_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91238393,0,91238393_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91238859,0,91238859_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91240328,0,91240328_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91240629,0,91240629_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91241315,0,91241315_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91241520,0,91241520_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91242625,0,91242625_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91243357,0,91243357_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91243707,0,91243707_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91243717,0,91243717_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91244029,1,91244029_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91244234,0,91244234_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91244847,0,91244847_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91244870,0,91244870_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91245101,0,91245101_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91245852,0,91245852_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91245956,0,91245956_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91246045,0,91246045_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91246845,0,91246845_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91247030,0,91247030_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91247706,0,91247706_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91247746,0,91247746_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91248500,1,91248500_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91249137,0,91249137_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91249770,0,91249770_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91250489,0,91250489_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91250547,1,91250547_1.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91250663,0,91250663_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91251173,0,91251173_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91251764,0,91251764_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91252304,0,91252304_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91252607,1,91252607_1.jpeg,1,train,true
fashion200k,fashion200k_supplement,91252897,0,91252897_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91253558,0,91253558_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91253700,0,91253700_0.jpeg,1,old_val,false
fashion200k,fashion200k_supplement,91254119,0,91254119_0.jpeg,1,train,true
fashion200k,fashion200k_supplement,91254406,0,91254406_0.jpeg,1,train,true
