dataset,official_split,image_id,original_filename,source_shard,augmentation_round,selected,contributed_labels,selection_score,valid_crop_count,usage_split,used_for_training
fashionpedia,train2020,46362,81342c015d95de47936cd9bcd9007022.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46373,d4b92fb96d0018ea6dcd8dace1a65b1b.jpg,6,3,true,pattern|스트라이프|pattern|그래픽,2.769,2,train,true
fashionpedia,train2020,46379,1d923ccfa830767b04504c4775b3c185.jpg,6,3,true,sleeve_shape|벨 소매,5.333,1,train,true
fashionpedia,train2020,46381,4f3cc42d0f7f0c88df740d3f3be719ed.jpg,6,3,true,silhouette|O라인|neckline|V넥,19.225,1,train,true
fashionpedia,train2020,46386,606ad199a5657287fc947f17647394ac.jpg,6,3,true,sleeve_length|7부 소매|lower_length|무릎 기장|sleeve_shape|벨 소매,8.216,1,train,true
fashionpedia,train2020,46403,84d22cc528699e9080a5202436897f7e.jpg,6,3,true,material|가죽|neckline|라운드넥|collar|라펠 칼라,17.109,1,train,true
fashionpedia,train2020,46408,7ac0279f69a6a0c85f57161f7fcbbedc.jpg,6,3,true,category|점프수트|neckline|V넥,5.761,1,train,true
fashionpedia,train2020,46409,5e7f0128314e00cbafbd31b3cb32fb7f.jpg,6,3,true,pattern|플로럴|collar|칼라 없음,6.883,2,train,true
fashionpedia,train2020,46424,abd3eaa5abfbe852737c6af7c894c639.jpg,6,3,true,category|점프수트,4.536,1,train,true
fashionpedia,train2020,46430,d9e787d044ff5f82489dedf6eb40dfad.jpg,6,3,true,silhouette|O라인|lower_length|무릎 기장,19.453,1,train,true
fashionpedia,train2020,46437,9a1ef311017a59fa57db332fcc488b74.jpg,6,3,true,neckline|오프숄더,4.626,1,train,true
fashionpedia,train2020,46444,cd0acc50298b30d666da983a1947e38d.jpg,6,3,true,sleeve_length|7부 소매|pattern|도트|collar|셔츠 칼라,8.075,2,train,true
fashionpedia,train2020,46456,e1c8345568ade012183dfd67a386a127.jpg,6,3,true,neckline|V넥|pattern|도트,2.553,1,train,true
fashionpedia,train2020,46457,2aa64d7fba74c08f5f2975a1921a2f67.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46458,6d070e005e3701aec347963cf7a748b6.jpg,6,3,true,pattern|체크|neckline|보트넥,2.665,1,train,true
fashionpedia,train2020,46461,ed69552a9cd94239c64149c8ca049395.jpg,6,3,true,pattern|그래픽|detail|플리츠,2.902,2,train,true
fashionpedia,train2020,46470,d081f579cb841e83889396cd1ebedf95.jpg,6,3,true,silhouette|X라인|neckline|V넥|pattern|플로럴|lower_fit|플레어핏,5.091,1,train,true
fashionpedia,train2020,46471,74e96bf8bff0c5e7f0ff17a1d7e2efb7.jpg,6,3,true,silhouette|O라인|lower_fit|스트레이트핏,19.491,1,train,true
fashionpedia,train2020,46476,614f163caab359f011bda508c7148d77.jpg,6,3,true,neckline|스퀘어넥|lower_length|미디·7부 기장|lower_length|무릎 기장|silhouette|A라인,10.143,1,train,true
fashionpedia,train2020,46484,95e5a5749675b68241858e263e9a550c.jpg,6,3,true,pattern|체크|lower_length|무릎 기장|collar|피터팬 칼라,21.805,1,train,true
fashionpedia,train2020,46494,57eaac907a2fa71198326f507abf41d9.jpg,6,3,true,neckline|V넥|pattern|도트,2.553,1,train,true
fashionpedia,train2020,46495,73020b0b74dd82d04a5053bccfa016d7.jpg,6,3,true,detail|리본|collar|칼라 없음,7.125,2,train,true
fashionpedia,train2020,46496,9fc85bdae53e36c9dd325dbe9ed6358c.jpg,6,3,true,pattern|체크|lower_length|미디·7부 기장|lower_fit|스트레이트핏|category|재킷|collar|스탠드 칼라,10.75,3,train,true
fashionpedia,train2020,46497,793a254ab02700c62e915d171082d6b2.jpg,6,3,true,neckline|오프숄더,4.626,1,train,true
fashionpedia,train2020,46498,eb2a5989e0780c35f6f85991f7bee173.jpg,6,3,true,neckline|보트넥|detail|플리츠,2.866,2,train,true
fashionpedia,train2020,46505,65c967272254d217924c0e453ddc0a6b.jpg,6,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,46516,e3006c70135278236c30365aae0c971f.jpg,6,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,46524,25fc6ed18ce85549d22d54f458765b9a.jpg,6,3,true,neckline|홀터넥|lower_fit|플레어핏,5.912,2,train,true
fashionpedia,train2020,46526,636b11bebc44b0ab4f8afa81c233f310.jpg,6,3,true,neckline|홀터넥|silhouette|A라인,6.098,2,train,true
fashionpedia,train2020,46529,d2538e5e8dbcd147d20b9a5bf836515d.jpg,6,3,true,category|쇼츠|pattern|그래픽,2.567,2,train,true
fashionpedia,train2020,46539,de5d12275ba72e2554fc1f1737387b5c.jpg,6,3,true,neckline|홀터넥|lower_length|미디·7부 기장|lower_length|무릎 기장|silhouette|X라인|lower_fit|플레어핏,13.781,1,train,true
fashionpedia,train2020,46541,85e3ef399ddacde4dcd3b718c5fba8ff.jpg,6,3,true,neckline|V넥|category|니트,2.582,1,train,true
fashionpedia,train2020,46548,21cafd1c11e1fb4a80b883a1d3073e60.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46553,78fd541b48459c96b5f6e84f5e321eb8.jpg,6,3,true,category|셔츠|pattern|스트라이프|sleeve_shape|퍼프 소매|collar|셔츠 칼라,10.177,1,train,true
fashionpedia,train2020,46554,b2540786ead0b6dd608d87c9256a1786.jpg,6,3,true,collar|셔츠 칼라|sleeve_shape|래글런 소매|neckline|라운드넥|category|재킷,10.695,3,train,true
fashionpedia,train2020,46557,5d6ba26ebfeb2ed841cfee393b17e957.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46561,c9064456995db9d37b4fda749729c95b.jpg,6,3,true,material|퍼·플리스,4.339,2,train,true
fashionpedia,train2020,46573,9d2b007452e07e2788b15f70b2e8e95f.jpg,6,3,true,collar|칼라 없음,5.641,3,train,true
fashionpedia,train2020,46592,072e970e22fa61d64be0004a6b15fe6f.jpg,6,3,true,neckline|라운드넥|sleeve_length|7부 소매|lower_length|미디·7부 기장|lower_length|무릎 기장|upper_fit|여유핏|lower_fit|플레어핏,12.074,2,train,true
fashionpedia,train2020,46596,b26db57fa3e9340a33e84438a9b85de0.jpg,6,3,true,neckline|V넥|pattern|그래픽,2.632,2,train,true
fashionpedia,train2020,46600,ba0f23116ca74e5538a23276793453d2.jpg,6,3,true,category|쇼츠|pattern|도트,2.488,2,train,true
fashionpedia,train2020,46606,95d5367be9279668fc83521aa733b9f4.jpg,6,3,true,pattern|스트라이프|silhouette|A라인|pattern|플로럴,4.048,1,train,true
fashionpedia,train2020,46615,79890536fcf0a88237e55c5cd2d16bf4.jpg,6,3,true,neckline|V넥|pattern|그래픽,2.632,2,train,true
fashionpedia,train2020,46650,b5f971138f456f5bfa8857d31958ef8a.jpg,6,3,true,silhouette|O라인|lower_fit|스트레이트핏,19.491,1,train,true
fashionpedia,train2020,46660,e9178cfc7917fa060c101d251ef89b8b.jpg,6,3,true,neckline|V넥|category|니트,2.582,3,train,true
fashionpedia,train2020,46664,5b016d8212433213d40d9a161e4b3d61.jpg,6,3,true,pattern|스트라이프|lower_fit|와이드핏,6.309,2,train,true
fashionpedia,train2020,46676,bd0b6bb71c931aea599398612a4ae3d9.jpg,6,3,true,sleeve_shape|벌룬 소매|sleeve_length|7부 소매|lower_length|무릎 기장,8.497,1,train,true
fashionpedia,train2020,46679,2ba61404b434b4c0293f8a098305327c.jpg,6,3,true,detail|리본|silhouette|A라인|detail|플리츠,4.424,2,train,true
fashionpedia,train2020,46681,b5b547bb7a84bae65cbe428d81a7f880.jpg,6,3,true,neckline|홀터넥|lower_length|무릎 기장|silhouette|X라인|lower_fit|플레어핏,21.813,1,train,true
fashionpedia,train2020,46685,2177a4a66cd691440c3abb9cb0144638.jpg,6,3,true,sleeve_shape|래글런 소매|lower_length|무릎 기장|silhouette|A라인,9.657,1,train,true
fashionpedia,train2020,46704,ba2e6b5655f1239b4e7e10c4798d72f0.jpg,6,3,true,collar|스탠드 칼라,5.388,1,train,true
fashionpedia,train2020,46708,31ad7384a1d248088b97545ece29e3b7.jpg,6,3,true,category|셔츠|collar|피터팬 칼라,20.333,1,train,true
fashionpedia,train2020,46710,7503968d9bfc8d0c9e9f7b2d7f811d4c.jpg,6,3,true,category|베스트,5.835,1,train,true
fashionpedia,train2020,46711,88d94215adb7dd0b61141c344dbc5992.jpg,6,3,true,neckline|V넥|pattern|그래픽,2.632,1,train,true
fashionpedia,train2020,46713,507b0f9244232226ba74f823be4fe3ce.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46716,4ec5e71eac9363c805716fbd1556b02b.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46725,013367d8bbf5e14184f4ae0d6240430c.jpg,6,3,true,neckline|터틀넥,5.058,2,train,true
fashionpedia,train2020,46746,1730af2d0a677206f1a953908eca4066.jpg,6,3,true,sleeve_shape|래글런 소매|silhouette|A라인|pattern|플로럴,4.376,2,train,true
fashionpedia,train2020,46749,00d0c910ed8620d7eac5a6758a90f063.jpg,6,3,true,silhouette|O라인|lower_fit|스트레이트핏,19.491,1,train,true
fashionpedia,train2020,46754,6239332232ef01c81facbdd7a6d860cd.jpg,6,3,true,neckline|라운드넥|pattern|그래픽|detail|후드,7.973,3,train,true
fashionpedia,train2020,46757,5294ea03eabf5ad81154d38e3f891df0.jpg,6,3,true,lower_fit|슬림핏|neckline|라운드넥|lower_length|미디·7부 기장|sleeve_shape|캡 소매|silhouette|X라인|lower_fit|플레어핏,15.18,2,train,true
fashionpedia,train2020,46759,2f5a4366c0f7cea87bb90b6a34d3ae96.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46764,27a38cb0b517622e9db71798170a32e7.jpg,6,3,true,collar|폴로 칼라,12.364,1,train,true
fashionpedia,train2020,46775,7010d05cdfb7c708ddbb895e7282b4ad.jpg,6,3,true,pattern|체크|pattern|스트라이프|silhouette|A라인,4.1,1,train,true
fashionpedia,train2020,46804,58c15e3a7ed221ca49552a847e4893c3.jpg,6,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,46805,e23351e9759fe717a3b9262b9f88c7fa.jpg,6,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,46809,8195f8906ce3d1b5fe571f43cfb0d2e9.jpg,6,3,true,detail|후드|pattern|그래픽,2.724,1,train,true
fashionpedia,train2020,46812,c6f5b4be2a0f22067bfcd1322f533afd.jpg,6,3,true,pattern|체크|neckline|오프숄더,5.921,2,train,true
fashionpedia,train2020,46819,16dc2c1d628d98768fe7c32c9dd1a9fc.jpg,6,3,true,neckline|스퀘어넥|pattern|플로럴,7.214,1,train,true
fashionpedia,train2020,46824,44acd4b248957783540f24d6cf2b98e4.jpg,6,3,true,collar|스탠드 칼라|lower_length|미디·7부 기장|lower_length|무릎 기장|pattern|플로럴,9.356,1,train,true
fashionpedia,train2020,46831,00a4ba6f18cc6c5d618b5f0993785210.jpg,6,3,true,silhouette|O라인,18.0,1,train,true
fashionpedia,train2020,46840,c574c1a49cd74f9ff74549740e6fd7a6.jpg,6,3,true,neckline|라운드넥|lower_length|미디·7부 기장|detail|리본|pattern|도트,9.368,2,train,true
fashionpedia,train2020,46841,37503e618c01bc535c23d7b433c1a939.jpg,6,3,true,neckline|스퀘어넥|lower_length|미디·7부 기장|pattern|플로럴,8.488,2,train,true
fashionpedia,train2020,46842,256310fc3e2364914b229c0c7dd350a9.jpg,6,3,true,collar|칼라 없음,5.641,1,train,true
fashionpedia,train2020,46843,9e51ed5d4492e95c91916e1d5cb8d1d3.jpg,6,3,true,sleeve_shape|래글런 소매|detail|리본,3.174,2,train,true
fashionpedia,train2020,46844,862a2ea83952da6623b60327179f8ccd.jpg,6,3,true,sleeve_shape|벌룬 소매|sleeve_length|7부 소매|neckline|V넥,8.269,1,train,true
fashionpedia,train2020,46845,fa142ef5d99b23584b3f4bcf89a22012.jpg,6,3,true,neckline|오프숄더,4.626,1,train,true
fashionpedia,train2020,46858,e2190528cf52549c3789688afe5824cc.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,46861,66469e4904df579b2fb5dff8e68e1c17.jpg,6,3,true,silhouette|X라인|pattern|플로럴|lower_fit|플레어핏|collar|스탠드 칼라,13.03,1,train,true
fashionpedia,train2020,46865,49f14cec1c83f9838dacc15e1993035f.jpg,6,3,true,neckline|보트넥|lower_fit|플레어핏,2.63,1,train,true
fashionpedia,train2020,46866,9362c81934eed7ae39dc15fb901a3a8c.jpg,6,3,true,neckline|스퀘어넥|lower_length|무릎 기장|silhouette|X라인|lower_fit|플레어핏,13.825,1,train,true
fashionpedia,train2020,46870,46e87afc33653e8d4990afaae61eaa7e.jpg,6,3,true,category|쇼츠|pattern|그래픽,2.567,2,train,true
fashionpedia,train2020,46881,47575ed8b0fd47bc537572264c28dc30.jpg,6,3,true,sleeve_shape|퍼프 소매|silhouette|A라인|detail|플리츠,9.146,2,train,true
fashionpedia,train2020,46882,9fe13e26a9f54ad2c38869cfe620cba0.jpg,6,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,46893,9367e6293cf4e29ae0b21eee59ed937b.jpg,6,3,true,neckline|홀터넥|lower_length|미디·7부 기장|silhouette|X라인|lower_fit|플레어핏,12.328,1,train,true
fashionpedia,train2020,46908,d8f2453a85cc1a4ac1e4753f4ffe65f6.jpg,6,3,true,pattern|스트라이프|detail|후드,6.63,1,train,true
fashionpedia,train2020,46917,366d3915dd75178994ad87c3ca3cc4dd.jpg,6,3,true,category|셔츠|sleeve_shape|퍼프 소매|detail|플리츠|collar|셔츠 칼라,10.31,2,train,true
fashionpedia,train2020,46919,a08437d6dc1b826c6843aadaa9ab2da1.jpg,6,3,true,category|코트|material|퍼·플리스|lower_length|미디·7부 기장|collar|라펠 칼라,8.162,1,train,true
fashionpedia,train2020,46921,2db2bba18354d781e2d689cfbdaeabcd.jpg,6,3,true,sleeve_shape|퍼프 소매,6.207,2,train,true
fashionpedia,train2020,46925,7936f966b2efa3b04bc7035a88ed4f3f.jpg,6,3,true,category|코트|material|퍼·플리스,5.648,2,train,true
fashionpedia,train2020,46939,543ebead5cf494701c458d876765d93b.jpg,6,3,true,category|코트|detail|후드|lower_length|미디·7부 기장,7.852,2,train,true
fashionpedia,train2020,46940,d748cde1810e718407fa9e887cc58b66.jpg,6,3,true,lower_length|미디·7부 기장|sleeve_shape|퍼프 소매|lower_length|무릎 기장|silhouette|A라인,10.378,1,train,true
fashionpedia,train2020,46943,bcd19a7cbbb7022978515f514be87f79.jpg,6,3,true,sleeve_shape|래글런 소매|pattern|스트라이프|neckline|라운드넥|sleeve_length|7부 소매,10.85,2,train,true
fashionpedia,train2020,46973,8146b237520e66822d1cb577fab26b1e.jpg,6,3,true,lower_length|무릎 기장|silhouette|A라인|neckline|V넥|sleeve_shape|벨 소매,9.455,1,train,true
fashionpedia,train2020,46977,da4384a70e5b593063e004f95b29bea7.jpg,6,3,true,category|코트|material|퍼·플리스|lower_length|무릎 기장|collar|라펠 칼라,8.34,1,train,true
fashionpedia,train2020,46990,0df49c236fa28c29cbf90d84ac9249d3.jpg,6,3,true,collar|라펠 칼라|lower_length|무릎 기장|collar|스탠드 칼라,8.08,2,train,true
fashionpedia,train2020,46999,06fb66c3c082f6214edb3942fb5f0133.jpg,6,3,true,category|셔츠|collar|라펠 칼라|category|재킷|category|베스트|collar|셔츠 칼라,10.986,4,train,true
fashionpedia,train2020,47011,5733b7fc06dbc12ea059f9863767c3ca.jpg,6,3,true,neckline|터틀넥,5.058,1,train,true
fashionpedia,train2020,47021,21bd8d05d1e8829b7658124c3b4972a4.jpg,6,3,true,neckline|홀터넥|lower_length|무릎 기장|silhouette|X라인|lower_fit|플레어핏,12.506,1,train,true
fashionpedia,train2020,47023,7e67242a11c6891c5d987336f0521de4.jpg,6,3,true,pattern|체크|silhouette|A라인|detail|플리츠,4.233,2,train,true
fashionpedia,train2020,47036,8e49be392f927e384d21808c55877561.jpg,6,3,true,neckline|스퀘어넥|detail|리본,7.456,1,train,true
fashionpedia,train2020,47056,8c158f22d9309e80a51339698ff2bca3.jpg,6,3,true,pattern|애니멀,4.8,1,train,true
fashionpedia,train2020,47058,f968c39058cb30b32a4e377bd069c9c6.jpg,6,3,true,pattern|스트라이프|sleeve_length|7부 소매|lower_fit|와이드핏,7.739,2,train,true
fashionpedia,train2020,47064,34cef088a2ec83a2f4d6d7a16be0031c.jpg,6,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,47072,69741c35882f2b6d2b13db1d84c8d35c.jpg,6,3,true,pattern|그래픽|category|니트,2.764,1,train,true
fashionpedia,train2020,47075,9ceab5bf26fa9f6c0a172e87ab6c9418.jpg,6,3,true,category|점프수트|lower_length|미디·7부 기장|lower_fit|스트레이트핏|lower_length|무릎 기장|upper_fit|여유핏|pattern|플로럴,11.58,1,train,true
fashionpedia,train2020,47084,9c4d21d8a35307263d9e030c1eeea635.jpg,6,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,47091,ca0430bed1c602616131e683cd8a1b15.jpg,6,3,true,pattern|애니멀,4.8,2,train,true
fashionpedia,train2020,47093,a11ee6e951ea64ea08ec7a6956b4c814.jpg,6,3,true,category|코트|material|퍼·플리스|lower_length|무릎 기장|collar|라펠 칼라,8.34,1,train,true
fashionpedia,train2020,47112,4790afe5f130eb3cd7cde5e92b850a02.jpg,6,3,true,pattern|스트라이프|collar|폴로 칼라,13.726,1,train,true
fashionpedia,train2020,47136,b392985009ddc181985030af524610f5.jpg,6,3,true,neckline|스퀘어넥|lower_length|무릎 기장|silhouette|A라인|pattern|플로럴,10.111,1,train,true
fashionpedia,train2020,47140,0ddd47fbb3a6dfbd53a7ba5e6741fdf2.jpg,6,3,true,category|점프수트,4.536,1,train,true
fashionpedia,train2020,47142,8c00da1daa495fd9f04ef9204aba9db0.jpg,6,3,true,pattern|도트|detail|플리츠|collar|셔츠 칼라,8.14,3,train,true
fashionpedia,train2020,47150,d9e3d18d39231e2c47c131d5ce2da23c.jpg,6,3,true,neckline|스퀘어넥|lower_fit|스트레이트핏|lower_length|무릎 기장|neckline|V넥,10.14,2,train,true
fashionpedia,train2020,47159,708a07f1c0bf547ff6de11bf40e57f9b.jpg,6,3,true,pattern|체크|category|셔츠|detail|리본|lower_length|무릎 기장|category|가디건,10.676,3,train,true
fashionpedia,train2020,47160,e93cc1762ca510f4261aac9d2a115712.jpg,6,3,true,sleeve_shape|벌룬 소매|neckline|라운드넥|sleeve_length|7부 소매|lower_length|무릎 기장,9.794,1,train,true
fashionpedia,train2020,47162,b00515cb0b2b558bdab8580865f9cbec.jpg,6,3,true,category|점프수트|pattern|스트라이프,5.898,1,train,true
fashionpedia,train2020,47164,823ec6a41441c2cbc6e6a42ebf1914ad.jpg,6,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,47176,078141ec7a577444829b79e6525dfc05.jpg,6,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,47177,b971c181b23f5291c9830b5af4ba8147.jpg,6,3,true,sleeve_length|7부 소매|collar|칼라 없음,7.071,1,train,true
fashionpedia,train2020,47187,51ea367f40eab0f7e9e318358bb90313.jpg,6,3,true,category|코트|neckline|라운드넥|lower_fit|스트레이트핏|lower_length|무릎 기장|collar|스탠드 칼라,10.938,5,train,true
fashionpedia,train2020,47201,adb46e3e3071fe5ef6f31252b8b56b9b.jpg,6,3,true,lower_length|미디·7부 기장|lower_length|무릎 기장|neckline|터틀넥|silhouette|X라인|lower_fit|플레어핏,14.185,1,train,true
fashionpedia,train2020,47203,d00fb37254c90ad9141d193d175a1a75.jpg,6,3,true,pattern|애니멀,4.8,1,train,true
fashionpedia,train2020,47204,223aece8d25a3b989afa0b4d0ef9b194.jpg,6,3,true,neckline|보트넥|pattern|그래픽,2.778,1,train,true
fashionpedia,train2020,47209,071201431a6de49353b3d54a2f7159b3.jpg,6,3,true,category|쇼츠|pattern|그래픽,2.567,2,train,true
fashionpedia,train2020,47212,b5348943b740575b69ac322358a81eff.jpg,6,3,true,neckline|V넥|category|니트,2.582,1,train,true
fashionpedia,train2020,47223,9d22cecfbc5a577a7ac45ed5de6a808f.jpg,6,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,47225,cf4789ed209025187dae1d4a86161042.jpg,6,3,true,silhouette|X라인|lower_fit|스트레이트핏|category|재킷|collar|칼라 없음|lower_fit|플레어핏,14.836,2,train,true
fashionpedia,train2020,47232,cedb3143ddd18b2c0d4fcdf2006d0620.jpg,6,3,true,silhouette|O라인,18.0,1,train,true
fashionpedia,train2020,47248,4f32b6ca77f5ebd48cc1a040bc15f388.jpg,6,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,47255,8f0591aac0bac046c5254448e566f9c4.jpg,6,3,true,neckline|오프숄더|pattern|스트라이프,5.988,2,train,true
fashionpedia,train2020,47258,88e6969fccc5f94521b0bdfc5f8ef135.jpg,6,3,true,category|코트|material|퍼·플리스|lower_length|미디·7부 기장|lower_length|무릎 기장|upper_fit|여유핏|collar|라펠 칼라,11.199,3,train,true
fashionpedia,train2020,47259,09fda99d8cc694b1a0111d1324490068.jpg,6,3,true,pattern|스트라이프|neckline|보트넥,2.733,1,train,true
fashionpedia,train2020,47261,f2d886d0cb8d28972db97dcf45db4c8c.jpg,6,3,true,neckline|터틀넥,5.058,3,train,true
fashionpedia,train2020,47263,2418eff7a8e4ec93dd8e05f77ea78bfe.jpg,6,3,true,detail|리본|pattern|그래픽,2.891,2,train,true
fashionpedia,train2020,47276,a4297f409b19799712d112c94d35433a.jpg,6,3,true,collar|스탠드 칼라,5.388,2,train,true
fashionpedia,train2020,47281,f2d5d25ff62ef48331c529bf26e170d4.jpg,6,3,true,pattern|스트라이프|collar|폴로 칼라|upper_fit|여유핏,15.31,1,train,true
fashionpedia,train2020,47283,5274f1fed4e63aa0a889249ef5ef063f.jpg,6,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,47284,0b1504dbb03de64dbbe89270c742b346.jpg,6,3,true,sleeve_shape|벌룬 소매|pattern|플로럴,6.856,1,train,true
fashionpedia,train2020,47294,1d67ee9c3e2b9ecce55af0725dfe4ff5.jpg,6,3,true,collar|폴로 칼라,12.364,1,train,true
fashionpedia,train2020,47298,c244abe9dbb197297ed675d2fe5c9c23.jpg,6,3,true,neckline|스퀘어넥|lower_length|미디·7부 기장,7.246,1,train,true
fashionpedia,train2020,47300,f17af5516dcc84f3aa9ca82679eb6c7e.jpg,6,3,true,category|셔츠|silhouette|H라인|category|베스트|collar|셔츠 칼라|lower_fit|슬림핏|lower_fit|스트레이트핏|category|재킷|collar|라펠 칼라,14.851,4,train,true
fashionpedia,train2020,47301,a5aa9c3fab152f236da333eec7c67537.jpg,6,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,47318,2922b7b73f6591dc399b0f03cdd36513.jpg,6,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,47320,4b66082af5861693a29284048efd2908.jpg,6,3,true,collar|폴로 칼라,12.364,1,train,true
fashionpedia,train2020,47331,4f59e3797965cb1dbaea4186af5aff7b.jpg,6,3,true,sleeve_shape|벨 소매,5.333,1,train,true
fashionpedia,train2020,47332,2773cebd0097d89df7ec24f28ed0b0c7.jpg,6,3,true,silhouette|H라인|lower_fit|스트레이트핏|collar|폴로 칼라,15.106,2,train,true
fashionpedia,train2020,47335,bd335e2f739a41a87b0c598472ac1ee4.jpg,6,3,true,category|셔츠|silhouette|H라인|collar|라펠 칼라|lower_fit|스트레이트핏|category|재킷|category|베스트|collar|셔츠 칼라,13.728,4,train,true
fashionpedia,train2020,47336,9100d8d943bc175885be4ddd1267bcd6.jpg,6,3,true,sleeve_length|7부 소매|lower_length|미디·7부 기장|lower_fit|스트레이트핏|lower_length|무릎 기장|category|가디건,10.818,3,train,true
fashionpedia,train2020,47344,981591ce10ad7079affda8a73113ec0d.jpg,6,3,true,neckline|홀터넥|silhouette|A라인,6.098,1,train,true
fashionpedia,train2020,47349,a6cd810b98ade61728ee5d52ca625891.jpg,6,3,true,detail|플리츠|pattern|플로럴|lower_fit|플레어핏,3.995,1,train,true
fashionpedia,train2020,47356,0f3e307a59c81e43cae4bcca0a478e4d.jpg,6,3,true,sleeve_shape|래글런 소매|neckline|라운드넥|sleeve_length|7부 소매,9.488,1,train,true
fashionpedia,train2020,47365,4f35ceca27a7a8d62e86c27ef74d3b96.jpg,6,3,true,collar|스탠드 칼라,5.388,2,train,true
fashionpedia,train2020,47373,975de440d1427ddfeba48a1be5f53ee3.jpg,6,3,true,pattern|그래픽|category|니트,2.764,2,train,true
fashionpedia,train2020,47377,7d0d7d3097879f7fa5ed498b838660a6.jpg,6,3,true,neckline|스퀘어넥,5.972,2,train,true
fashionpedia,train2020,47407,c8c2a38f522b57a0699eb95fea627d9d.jpg,6,3,true,pattern|스트라이프|silhouette|A라인|sleeve_shape|캡 소매,4.077,1,train,true
fashionpedia,train2020,47421,1cba3d5e6199905a070787678b0b2ffc.jpg,6,3,true,neckline|터틀넥,5.058,1,train,true
fashionpedia,train2020,47429,62f2bede86fe0beac193f4decc9267bb.jpg,6,3,true,detail|스팽글,5.725,2,train,true
fashionpedia,train2020,47449,321a8b4c7e47b36837f043c1b97198ac.jpg,6,3,true,category|코트|neckline|라운드넥|sleeve_shape|벨 소매|collar|라펠 칼라,9.18,3,train,true
fashionpedia,train2020,47452,1d8be9ed51b0d0beee317a53daffd05f.jpg,6,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,47455,cca02179c99ee4d31754a1cfb53d3194.jpg,6,3,true,category|코트|lower_length|미디·7부 기장|neckline|터틀넥,7.641,2,train,true
fashionpedia,train2020,47456,1edb55366833f94b6edd6c7be36f263d.jpg,6,3,true,category|쇼츠|pattern|그래픽,2.567,1,train,true
fashionpedia,train2020,47465,e6dc2c99b10a4fd48299619d195f1918.jpg,6,3,true,neckline|스퀘어넥|lower_fit|플레어핏,7.231,1,train,true
fashionpedia,train2020,47469,3a1aa15fdd8eb3b38af008493c6327be.jpg,6,3,true,detail|스팽글|silhouette|X라인|lower_fit|플레어핏,12.126,1,train,true
fashionpedia,train2020,47478,47d203263d4cf93a66c2eaa0acd98e73.jpg,6,3,true,neckline|V넥|category|니트,2.582,2,train,true
fashionpedia,train2020,47479,84e67ae73a95bd7e99242be7a5173ada.jpg,6,3,true,pattern|스트라이프|detail|플리츠,2.857,2,train,true
fashionpedia,train2020,47480,6cfe8aa558a19ff3da4ba7afa28b44f9.jpg,6,3,true,detail|리본|silhouette|비대칭,2.803,1,train,true
fashionpedia,train2020,47487,7f3dab3dc5964c9b662506c6c8cd582d.jpg,6,3,true,category|쇼츠|category|니트,2.518,2,train,true
fashionpedia,train2020,47488,2f830f14c0f53371e09ea131822dce9b.jpg,6,3,true,silhouette|A라인|neckline|터틀넥,6.502,2,train,true
fashionpedia,train2020,47492,ea71edf190810bac9c56483239eae59a.jpg,6,3,true,silhouette|O라인|lower_length|무릎 기장,19.453,1,train,true
fashionpedia,train2020,47510,165fbce08e0b5dec403e772f051ad399.jpg,6,3,true,silhouette|A라인|sleeve_length|민소매|collar|셔츠 칼라,14.778,1,train,true
fashionpedia,train2020,47511,dccf648e1173fbf22480e541c79bd42d.jpg,6,3,true,neckline|라운드넥|lower_length|미디·7부 기장|lower_length|무릎 기장|sleeve_shape|캡 소매|lower_fit|플레어핏,14.143,2,train,true
