product_id,name,category,color,style,purposes,body_shapes,price,season,stock,url,item_type,fit,length,pattern,material,neckline,formality,activity_tags,warmth,breathability,water_resistant,visual_weight,detail_level,waistline,pattern_scale,pattern_contrast,brand,gender,image_url,image_path,detail_color,detail_season,detail_fit,detail_thickness,detail_sheer,detail_category,color_options,detail_colors
MS7130617,C62 대미지 메시 와이드 스웨트 팬츠_카키,bottom,카키,스포티,데일리|여행,하체 강조형|균형형,69800,사계절,true,https://www.musinsa.com/products/7130617,조거·스웨트팬츠,와이드핏,긴바지,무지,메시,,1,운동|일상,1,5,false,3,5,밴딩,,0,오실롯,남성,https://image.msscdn.net/images/goods_img/20260821/7130617/7130617_17872920249926_500.jpg,datasets/garments/raw/MS7130617.jpg,카키,,,,,Clothing > 바지 > 트레이닝 팬츠,카키,카키
MS7130616,C62 대미지 메시 와이드 스웨트 팬츠_블랙,bottom,블랙,스포티,데일리|여행,하체 강조형|균형형,69800,사계절,true,https://www.musinsa.com/products/7130616,조거·스웨트팬츠,와이드핏,긴바지,무지,,,1,운동|일상,3,3,false,2,3,밴딩,,0,오실롯,남성,https://image.msscdn.net/images/goods_img/20260821/7130616/7130616_17872920175334_500.jpg,datasets/garments/raw/MS7130616.jpg,블랙,,,,,Clothing > 바지 > 트레이닝 팬츠,블랙,블랙
MS7121619,스네일 패치 롱 스웨트 팬츠 [차콜],bottom,블랙,스포티,데일리|여행,균형형,69800,사계절,true,https://www.musinsa.com/products/7121619,조거·스웨트팬츠,와이드핏,긴바지,무지,,,1,운동|일상,3,3,false,2,2,하이웨이스트,,0,바운더리,여성,https://image.msscdn.net/images/goods_img/20260820/7121619/7121619_17872777988000_500.jpg,datasets/garments/raw/MS7121619.jpg,,,,,,Clothing > 바지 > 트레이닝 팬츠,블랙,
MS7121618,스네일 패치 롱 스웨트 팬츠 [오트밀],bottom,베이지,스포티,데일리|여행,균형형,69800,사계절,true,https://www.musinsa.com/products/7121618,조거·스웨트팬츠,와이드핏,긴바지,무지,,,1,운동|일상,3,3,false,2,2,,,0,바운더리,여성,https://image.msscdn.net/images/goods_img/20260820/7121618/7121618_17872780197900_500.jpg,datasets/garments/raw/MS7121618.jpg,,,,,,Clothing > 바지 > 트레이닝 팬츠,베이지,
MS6930116,사이드 패치 와이드 밴딩팬츠 [그레이],bottom,그레이,스포티,데일리|여행,하체 강조형|균형형,44900,봄,true,https://www.musinsa.com/products/6930116,조거·스웨트팬츠,여유핏,긴바지,그래픽,가죽,,1,운동|일상,3,2,true,5,3,밴딩,큰,4,무아무아,여성,https://image.msscdn.net/images/goods_img/20260727/6930116/6930116_17872900521380_500.jpg,datasets/garments/raw/MS6930116.jpg,,봄,여유핏,보통,없음,Clothing > 바지 > 트레이닝 팬츠,그레이,
MS6930045,사이드 패치 와이드 밴딩팬츠 [블랙],bottom,블랙,스포티,데일리|여행,하체 강조형|균형형,44900,봄,true,https://www.musinsa.com/products/6930045,조거·스웨트팬츠,여유핏,긴바지,그래픽,가죽,,1,운동|일상,3,2,true,5,1,밴딩,큰,4,무아무아,여성,https://image.msscdn.net/images/goods_img/20260727/6930045/6930045_17872902604275_500.jpg,datasets/garments/raw/MS6930045.jpg,,봄,여유핏,보통,없음,Clothing > 바지 > 트레이닝 팬츠,블랙,
MS7105074,카고 포켓 포시즌 데일리 절개 스웻 코튼 스트링 와이드 투웨이 트레이닝 팬츠_3COLOR,bottom,그레이,스포티,데일리|여행,균형형,62000,봄,true,https://www.musinsa.com/products/7105074,조거·스웨트팬츠,레귤러핏,긴바지,무지,니트,,1,운동|일상,3,2,false,2,2,,,0,썸플레이스 맨,남성,https://image.msscdn.net/images/goods_img/20260819/7105074/7105074_17871195492218_500.jpg,datasets/garments/raw/MS7105074.jpg,그레이,봄,레귤러핏,보통,없음,Clothing > 바지 > 트레이닝 팬츠,그레이,그레이
MS7094649,포시즌 썸 스타 자수 디테일 오버핏 와이드 스웻 스트링 트레이닝 팬츠_2COLOR,bottom,그레이,스포티,데일리|여행,하체 강조형|균형형,62000,사계절,true,https://www.musinsa.com/products/7094649,조거·스웨트팬츠,와이드핏,긴바지,그래픽,,,1,운동|일상,3,3,false,5,5,밴딩,큰,4,썸플레이스 맨,남성,https://image.msscdn.net/images/goods_img/20260818/7094649/7094649_17871145438416_500.jpg,datasets/garments/raw/MS7094649.jpg,그레이,,,,,Clothing > 바지 > 트레이닝 팬츠,그레이,그레이
MS6017622,서플 폴딩 와이드 레깅스 (Black),bottom,블랙,스포티,데일리|여행,균형형,65000,사계절,true,https://www.musinsa.com/products/6017622,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,1,,,0,에이치덱스,여성,https://image.msscdn.net/images/goods_img/20260212/6017622/6017622_17730280971762_500.jpg,datasets/garments/raw/MS6017622.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS3572490,P5016 우먼 라이트 부츠컷 레깅스 [블랙],bottom,블랙,스포티,데일리|여행,균형형,39800,사계절,true,https://www.musinsa.com/products/3572490,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,피지컬가먼츠,여성,https://image.msscdn.net/images/goods_img/20230919/3572490/3572490_16952716547042_500.jpg,datasets/garments/raw/MS3572490.jpg,,,,,,Sportswear > 하의 > 레깅스,블랙,
MS5236483,젤라 인텐션 부츠컷 팬츠 제트차콜 XWFLG02H3_XWFLG06J1,bottom,블랙,스포티,데일리|여행,균형형,24300,사계절,true,https://www.musinsa.com/products/5236483,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20250709/5236483/5236483_17695063593175_500.jpg,datasets/garments/raw/MS5236483.jpg,,,,,,Sportswear > 하의 > 레깅스,블랙,
MS6631775,블랙라벨 시그니처 360N 레깅스 3.5부 XWFSG02H2,bottom,,스포티,데일리|여행,균형형,39600,사계절,true,https://www.musinsa.com/products/6631775,레깅스,슬림핏,미디 기장,무지,,,1,운동,3,3,false,2,1,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20260609/6631775/6631775_17815974349881_500.jpg,datasets/garments/raw/MS6631775.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS5811545,[2PACK] V업 3D 플러스 레깅스 XP9156T,bottom,,스포티,데일리|여행,균형형,35820,사계절,true,https://www.musinsa.com/products/5811545,레깅스,슬림핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20251208/5811545/5811545_17688058340524_500.jpg,datasets/garments/raw/MS5811545.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS1466285,컴프레션 숏레깅스 [블랙],bottom,블랙,스포티,데일리|여행,하체 강조형|균형형,28710,봄,true,https://www.musinsa.com/products/1466285,레깅스,슬림핏,반바지,무지,,,1,운동,3,4,false,3,4,하이웨이스트,,0,무신사 스탠다드 스포츠,남성,https://image.msscdn.net/images/goods_img/20200528/1466285/1466285_17322419461633_500.jpg,datasets/garments/raw/MS1466285.jpg,,봄,슬림핏,보통,약간 있음,Sportswear > 하의 > 숏 레깅스,블랙,
MS5590465,P5061 우먼 폴딩 부츠컷 레깅스[3color],bottom,블랙,스포티,데일리|여행,균형형,36000,사계절,true,https://www.musinsa.com/products/5590465,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,피지컬가먼츠,여성,https://image.msscdn.net/images/goods_img/20251014/5590465/5590465_17604326173418_500.jpg,datasets/garments/raw/MS5590465.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS5256104,핸즈프리 러닝 스포츠 레깅스 4.5부 (4color),bottom,블랙,스포티,데일리|여행,균형형,36340,봄,true,https://www.musinsa.com/products/5256104,레깅스,레귤러핏,미디 기장,무지,,,1,운동,3,2,false,2,2,하이웨이스트,,0,러닝라이프,여성,https://image.msscdn.net/images/goods_img/20250718/5256104/5256104_17841645597602_500.png,datasets/garments/raw/MS5256104.jpg,블랙,봄,레귤러핏,보통,없음,Sportswear > 하의 > 레깅스,블랙,블랙
MS5737750,패스트 앤 프리 하프 타이츠 8inch  BLK,bottom,블랙,스포티,데일리|여행,균형형,138000,여름,true,https://www.musinsa.com/products/5737750,레깅스,슬림핏,미디 기장,무지,메시,,1,운동,1,5,false,2,2,하이웨이스트,,0,룰루레몬,남성,https://image.msscdn.net/images/goods_img/20251114/5737750/5737750_17872834040813_500.jpg,datasets/garments/raw/MS5737750.jpg,Black,,,,,Sportswear > 하의 > 숏 레깅스,블랙,Black
MS4044110,[SWL24028-01] 익스트림 프로 3.5부 레깅스 젠틀블랙,bottom,블랙,스포티,데일리|여행,균형형,29000,사계절,true,https://www.musinsa.com/products/4044110,레깅스,슬림핏,미디 기장,무지,,,1,운동,3,3,false,2,1,하이웨이스트,,0,스컬피그,여성,https://image.msscdn.net/images/goods_img/20240411/4044110/4044110_17745098010809_500.jpg,datasets/garments/raw/MS4044110.jpg,젠틀블랙,,,,,Sportswear > 하의 > 숏 레깅스,블랙,젠틀블랙
MS5252900,[2PACK] 젤라 인텐션 바이커 쇼츠 3부 XP9172F,bottom,,스포티,데일리|여행,균형형,26820,사계절,true,https://www.musinsa.com/products/5252900,레깅스,슬림핏,반바지,무지,울,,1,운동,4,3,false,2,1,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20250717/5252900/5252900_17708702174576_500.png,datasets/garments/raw/MS5252900.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS2481313,[SWL22006-01] 익스트림 프로 4.5부 레깅스 젠틀블랙,bottom,블랙,스포티,데일리|여행,균형형,32000,사계절,true,https://www.musinsa.com/products/2481313,레깅스,슬림핏,미디 기장,무지,가죽,,1,운동,4,1,true,2,1,하이웨이스트,,0,스컬피그,여성,https://image.msscdn.net/images/goods_img/20220412/2481313/2481313_17745093646417_500.jpg,datasets/garments/raw/MS2481313.jpg,젠틀블랙,,,,,Sportswear > 하의 > 숏 레깅스,블랙,젠틀블랙
MS5738119,그루브 Nulu 슈퍼 하이라이즈 플레어드 팬츠 *레귤러  BLK,bottom,블랙,스포티,데일리|여행,균형형,138000,사계절,true,https://www.musinsa.com/products/5738119,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20251114/5738119/5738119_17851041735891_500.jpg,datasets/garments/raw/MS5738119.jpg,Black,,,,,Sportswear > 하의 > 레깅스,블랙,Black
MS5086054,[2 PACK] 에어쿨링 4.5부 레깅스,bottom,,스포티,데일리|여행,하체 강조형|균형형,69000,여름,true,https://www.musinsa.com/products/5086054,레깅스,슬림핏,미디 기장,무지,가죽,,1,운동,4,1,true,2,3,밴딩,,0,안다르,여성,https://image.msscdn.net/images/goods_img/20250502/5086054/5086054_17461635134788_500.jpg,datasets/garments/raw/MS5086054.jpg,,,,,,Sportswear > 하의 > 숏 레깅스,,
MS6407706,Sprint Running Half Tights,bottom,,스포티,데일리|여행,균형형,37900,봄,true,https://www.musinsa.com/products/6407706,레깅스,슬림핏,반바지,무지,,,1,운동,2,2,false,2,2,밴딩,,0,리액티파이,남성,https://image.msscdn.net/images/goods_img/20260430/6407706/6407706_17815077286267_500.jpg,datasets/garments/raw/MS6407706.jpg,,봄,슬림핏,약간 얇음,없음,Sportswear > 하의 > 레깅스,,
MS5253069,[2PACK] 젤라 인텐션 바이커 쇼츠 5부 XWFSG01H2,bottom,,스포티,데일리|여행,균형형,35820,사계절,true,https://www.musinsa.com/products/5253069,레깅스,슬림핏,미디 기장,무지,,,1,운동,3,3,false,2,1,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20250717/5253069/5253069_17709515399841_500.jpg,datasets/garments/raw/MS5253069.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS1772548,히트기어 아머 컴프레션 쇼츠 1361596-001,bottom,,스포티,데일리|여행,하체 강조형|균형형,32480,봄,true,https://www.musinsa.com/products/1772548,레깅스,슬림핏,반바지,무지,퍼·플리스,,1,운동,3,2,false,2,3,하이웨이스트,,0,언더아머,남성,https://image.msscdn.net/images/goods_img/20210202/1772548/1772548_1_500.jpg,datasets/garments/raw/MS1772548.jpg,,봄,슬림핏,보통,없음,Sportswear > 하의 > 숏 레깅스,,
MS6081345,컴포트파인 카프리 레깅스 XFL2LM1504,bottom,블랙,스포티,데일리|여행,균형형,35100,사계절,true,https://www.musinsa.com/products/6081345,레깅스,슬림핏,미디 기장,무지,,,1,운동,3,3,false,2,2,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20260304/6081345/6081345_17743216870256_500.jpg,datasets/garments/raw/MS6081345.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS6416301,그루브 하이라이즈 와이드 레그 팬츠 *아시아 핏  GGRE,bottom,그레이,스포티,데일리|여행,균형형,169000,사계절,true,https://www.musinsa.com/products/6416301,레깅스,플레어핏,긴바지,무지,실크·새틴,,1,운동,2,4,false,2,2,하이웨이스트,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260504/6416301/6416301_17854723527621_500.jpg,datasets/garments/raw/MS6416301.jpg,Graphite Grey,,,,,Sportswear > 하의 > 레깅스,그레이,Graphite Grey
MS5236481,젤라 인텐션 부츠컷 팬츠 토네이도그레이 XWFLG02H3_XWFLG06J1,bottom,그레이,스포티,데일리|여행,하체 강조형|균형형,24300,사계절,true,https://www.musinsa.com/products/5236481,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,3,4,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20250709/5236481/5236481_17695063946156_500.jpg,datasets/garments/raw/MS5236481.jpg,,,,,,Sportswear > 하의 > 레깅스,그레이,
MS6706315,레이싱 컴프레션 러닝 하프 타이즈,bottom,,스포티,데일리|여행,하체 강조형|균형형,49800,여름,true,https://www.musinsa.com/products/6706315,레깅스,슬림핏,반바지,무지,니트,,1,운동,3,3,false,3,4,,,0,러닝라이프,남성,https://image.msscdn.net/images/goods_img/20260621/6706315/6706315_17841664926680_500.png,datasets/garments/raw/MS6706315.jpg,,,,,,Sportswear > 하의 > 숏 레깅스,,
MS6754873,그루브 Nulu 슈퍼 하이라이즈 플레어드 팬츠 *레귤러  CACH,bottom,,스포티,데일리|여행,하체 강조형|균형형,97000,사계절,true,https://www.musinsa.com/products/6754873,레깅스,플레어핏,긴바지,무지,울,,1,운동,5,2,false,2,3,하이웨이스트,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260630/6754873/6754873_17858142083656_500.jpg,datasets/garments/raw/MS6754873.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS4958358,우먼스 펌 서포트 부츠컷 레깅스 (Black),bottom,블랙,스포티,데일리|여행,하체 강조형|균형형,52000,사계절,true,https://www.musinsa.com/products/4958358,레깅스,플레어핏,긴바지,그래픽,,,1,운동,3,3,false,5,2,,큰,4,에이치덱스,여성,https://image.msscdn.net/images/goods_img/20250328/4958358/4958358_17567758755359_500.jpg,datasets/garments/raw/MS4958358.jpg,,,,,,Sportswear > 하의 > 레깅스,블랙,
MS5236479,젤라 인텐션 부츠컷 팬츠 블랙 XWFLG02H3_XWFLG06J1,bottom,블랙,스포티,데일리|여행,균형형,24300,사계절,true,https://www.musinsa.com/products/5236479,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20250709/5236479/5236479_17695064111644_500.jpg,datasets/garments/raw/MS5236479.jpg,,,,,,Sportswear > 하의 > 레깅스,블랙,
MS5037086,SWL25005-01 투인원 3부 레깅스 블랙,bottom,블랙,스포티,데일리|여행,균형형,43000,사계절,true,https://www.musinsa.com/products/5037086,레깅스,슬림핏,반바지,무지,가죽,,1,운동,3,2,true,2,2,밴딩,,0,스컬피그,여성,https://image.msscdn.net/images/goods_img/20250417/5037086/5037086_17745075256174_500.jpg,datasets/garments/raw/MS5037086.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS5731802,그루브 Nulu 슈퍼 하이라이즈 플레어드 팬츠 *레귤러  TRNV,bottom,네이비,스포티,데일리|여행,균형형,138000,사계절,true,https://www.musinsa.com/products/5731802,레깅스,플레어핏,긴바지,무지,가죽,,1,운동,4,1,true,2,2,밴딩,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20251114/5731802/5731802_17823638945524_500.jpg,datasets/garments/raw/MS5731802.jpg,True Navy,,,,,Sportswear > 하의 > 레깅스,네이비,True Navy
MS5236473,RX 젤라 인텐션 포켓 바이커 쇼츠 3.5부 XWFSG01J1,bottom,,스포티,데일리|여행,균형형,39600,사계절,true,https://www.musinsa.com/products/5236473,레깅스,슬림핏,반바지,무지,가죽,,1,운동,3,2,true,2,2,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20250709/5236473/5236473_17720102636304_500.jpg,datasets/garments/raw/MS5236473.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS6081384,NX 컴포트파인 스포티 부츠컷 레깅스 XFL2LL1505,bottom,블랙,스포티,데일리|여행,균형형,39600,사계절,true,https://www.musinsa.com/products/6081384,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,2,,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20260304/6081384/6081384_17726914514301_500.jpg,datasets/garments/raw/MS6081384.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS5519618,[5부/7부] 트임 카프리 팬츠 (3colors),bottom,블랙,스포티,데일리|여행,균형형,31370,사계절,true,https://www.musinsa.com/products/5519618,레깅스,플레어핏,미디 기장,무지,,,1,운동,3,3,false,2,1,,,0,콘치웨어,여성,https://image.msscdn.net/images/goods_img/20250924/5519618/5519618_17811377432618_500.jpg,datasets/garments/raw/MS5519618.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS6198298,(남성) 무브먼트 하프 타이즈 - 블랙 / 211593001,bottom,블랙,스포티,데일리|여행,균형형,75900,여름,true,https://www.musinsa.com/products/6198298,레깅스,슬림핏,반바지,무지,가죽,,1,운동,3,2,true,2,1,하이웨이스트,,0,브룩스러닝,남성,https://image.msscdn.net/images/goods_img/20260326/6198298/6198298_17781340923091_500.jpg,datasets/garments/raw/MS6198298.jpg,,,,,,Sportswear > 하의 > 숏 레깅스,블랙,
MS7123017,패스트 앤 프리 식스 포켓 하이라이즈 타이츠 26inch 업데이트 디자인 *아시아 핏,bottom,,스포티,데일리|여행,하체 강조형|균형형,184000,사계절,true,https://www.musinsa.com/products/7123017,레깅스,슬림핏,긴바지,무지,실크·새틴,,1,운동,2,4,false,2,3,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260820/7123017/7123017_17872397426475_500.jpg,datasets/garments/raw/MS7123017.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS7123038,Align No Line™ 하이라이즈 크롭 21inch  DDND,bottom,,스포티,데일리|여행,하체 강조형|균형형,138000,사계절,true,https://www.musinsa.com/products/7123038,레깅스,슬림핏,미디 기장,무지,실크·새틴,,1,운동,2,4,false,3,4,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260820/7123038/7123038_17872897016816_500.jpg,datasets/garments/raw/MS7123038.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS7073284,카프리 슬릿 레깅스 W (2color),bottom,블랙,스포티,데일리|여행,균형형,110000,사계절,true,https://www.musinsa.com/products/7073284,레깅스,,미디 기장,무지,실크·새틴,,1,운동,2,4,false,2,1,,,0,윌슨,여성,https://image.msscdn.net/images/goods_img/20260813/7073284/7073284_17872093451134_500.jpg,datasets/garments/raw/MS7073284.jpg,블랙,,,,,Sportswear > 하의 > 숏 레깅스,블랙,블랙
MS7073311,폴드오버 부츠컷 레깅스 W (2color),bottom,블랙,스포티,데일리|여행,균형형,160000,사계절,true,https://www.musinsa.com/products/7073311,레깅스,플레어핏,긴바지,무지,실크·새틴,,1,운동,2,4,false,2,2,,,0,윌슨,여성,https://image.msscdn.net/images/goods_img/20260813/7073311/7073311_17872095982767_500.jpg,datasets/garments/raw/MS7073311.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS7089459,프레시 라이즈 와이드 레깅스 XFL3LL1502,bottom,블랙,스포티,데일리|여행,균형형,53100,사계절,true,https://www.musinsa.com/products/7089459,레깅스,,긴바지,무지,,,1,운동,3,3,false,2,2,하이웨이스트,,0,젝시믹스,여성,https://image.msscdn.net/images/goods_img/20260818/7089459/7089459_17871928667734_500.jpg,datasets/garments/raw/MS7089459.jpg,블랙,,,,,Sportswear > 하의 > 레깅스,블랙,블랙
MS7114060,[5부/9부] 벨티드 트임 카프리 팬츠 (3colors),bottom,브라운,스포티,데일리|여행,하체 강조형|균형형,38900,사계절,true,https://www.musinsa.com/products/7114060,레깅스,슬림핏,미디 기장,무지,실크·새틴,,1,운동,2,4,false,2,3,,,0,콘치웨어,여성,https://image.msscdn.net/images/goods_img/20260820/7114060/7114060_17871908353835_500.jpg,datasets/garments/raw/MS7114060.jpg,딥브라운,,,,,Sportswear > 하의 > 숏 레깅스,브라운,딥브라운
MS6941050,421.힐 오픈 레깅스_네이비,bottom,네이비,스포티,데일리|여행,하체 강조형|균형형,49000,사계절,true,https://www.musinsa.com/products/6941050,레깅스,슬림핏,긴바지,스트라이프,,,1,운동,3,3,false,3,1,밴딩,중간,3,노컨텐츠,여성,https://image.msscdn.net/images/goods_img/20260728/6941050/6941050_17870328165289_500.jpg,datasets/garments/raw/MS6941050.jpg,,,,,,Sportswear > 하의 > 레깅스,네이비,
MS6941011,421.힐 오픈 레깅스_브라운,bottom,브라운,스포티,데일리|여행,하체 강조형|균형형,49000,사계절,true,https://www.musinsa.com/products/6941011,레깅스,슬림핏,긴바지,스트라이프,,,1,운동,3,3,false,3,3,,중간,3,노컨텐츠,여성,https://image.msscdn.net/images/goods_img/20260728/6941011/6941011_17870324743316_500.jpg,datasets/garments/raw/MS6941011.jpg,,,,,,Sportswear > 하의 > 레깅스,브라운,
MS7092219,그루브 하이라이즈 플레어드 팬츠 위드 포켓 32.5inch  SYEG,bottom,그린,스포티,데일리|여행,하체 강조형|균형형,184000,사계절,true,https://www.musinsa.com/products/7092219,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,3,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092219/7092219_17871092623470_500.jpg,datasets/garments/raw/MS7092219.jpg,Sassy Sage,,,,,Sportswear > 하의 > 레깅스,그린,Sassy Sage
MS7092600,Nulux 퍼포레이티드 하이라이즈 타이츠 25inch  BLK,bottom,블랙,스포티,데일리|여행,균형형,198000,사계절,true,https://www.musinsa.com/products/7092600,레깅스,슬림핏,미디 기장,무지,,,1,운동,3,3,false,2,2,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092600/7092600_17871129280962_500.jpg,datasets/garments/raw/MS7092600.jpg,Black,,,,,Sportswear > 하의 > 레깅스,블랙,Black
MS7092599,Nulux 퍼포레이티드 하이라이즈 타이츠 25inch  SYEG,bottom,그린,스포티,데일리|여행,하체 강조형|균형형,198000,사계절,true,https://www.musinsa.com/products/7092599,레깅스,슬림핏,긴바지,무지,,,1,운동,3,3,false,3,4,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092599/7092599_17871129253247_500.jpg,datasets/garments/raw/MS7092599.jpg,Sassy Sage,,,,,Sportswear > 하의 > 레깅스,그린,Sassy Sage
MS7092553,그루브 노라인 하이라이즈 플레어드 팬츠  TRNV,bottom,네이비,스포티,데일리|여행,균형형,184000,사계절,true,https://www.musinsa.com/products/7092553,레깅스,플레어핏,긴바지,무지,가죽,,1,운동,4,1,true,2,2,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092553/7092553_17871098973532_500.jpg,datasets/garments/raw/MS7092553.jpg,True Navy,,,,,Sportswear > 하의 > 레깅스,네이비,True Navy
MS7092521,패스트 앤 프리 식스 포켓 하이라이즈 타이츠 28inch *업데이트 디자인,bottom,블랙,스포티,데일리|여행,하체 강조형|균형형,184000,사계절,true,https://www.musinsa.com/products/7092521,레깅스,슬림핏,긴바지,무지,실크·새틴,,1,운동,2,4,false,2,3,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092521/7092521_17871129222917_500.jpg,datasets/garments/raw/MS7092521.jpg,Black,,,,,Sportswear > 하의 > 레깅스,블랙,Black
MS7092441,그루브 노라인 하이라이즈 플레어드 팬츠  GGRE,bottom,그레이,스포티,데일리|여행,균형형,184000,사계절,true,https://www.musinsa.com/products/7092441,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,1,하이웨이스트,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092441/7092441_17871092800024_500.jpg,datasets/garments/raw/MS7092441.jpg,Graphite Grey,,,,,Sportswear > 하의 > 레깅스,그레이,Graphite Grey
MS7092439,그루브 노라인 하이라이즈 플레어드 팬츠  BLK,bottom,블랙,스포티,데일리|여행,균형형,184000,사계절,true,https://www.musinsa.com/products/7092439,레깅스,플레어핏,긴바지,무지,,,1,운동,3,3,false,2,1,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092439/7092439_17871092772149_500.jpg,datasets/garments/raw/MS7092439.jpg,Black,,,,,Sportswear > 하의 > 레깅스,블랙,Black
MS7092608,Align No Line™ 하이라이즈 쇼츠 6inch  BLK,bottom,블랙,스포티,데일리|여행,하체 강조형|균형형,93000,사계절,true,https://www.musinsa.com/products/7092608,레깅스,슬림핏,미디 기장,무지,,,1,운동,3,3,false,2,3,하이웨이스트,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092608/7092608_17870307931381_500.jpg,datasets/garments/raw/MS7092608.jpg,Black,,,,,Sportswear > 하의 > 숏 레깅스,블랙,Black
MS7092467,그루브 노라인 하이라이즈 플레어드 팬츠  MAMU,bottom,,스포티,데일리|여행,균형형,184000,사계절,true,https://www.musinsa.com/products/7092467,레깅스,플레어핏,긴바지,무지,울,,1,운동,5,2,false,2,1,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092467/7092467_17870807498247_500.jpg,datasets/garments/raw/MS7092467.jpg,,,,,,Sportswear > 하의 > 레깅스,,
MS7092924,Align™ 팬츠 25inch  JESE,bottom,블루,스포티,데일리|여행,균형형,97000,사계절,true,https://www.musinsa.com/products/7092924,레깅스,슬림핏,미디 기장,무지,울,,1,운동,5,2,false,2,2,,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092924/7092924_17872827268013_500.jpg,datasets/garments/raw/MS7092924.jpg,Jet Set Blue,,,,,Sportswear > 하의 > 레깅스,블루,Jet Set Blue
MS7092602,Align No Line™ 하이라이즈 쇼츠 4inch  BLK,bottom,블랙,스포티,데일리|여행,균형형,93000,사계절,true,https://www.musinsa.com/products/7092602,레깅스,슬림핏,반바지,무지,,,1,운동,2,4,false,2,2,하이웨이스트,,0,룰루레몬,여성,https://image.msscdn.net/images/goods_img/20260818/7092602/7092602_17870307813058_500.jpg,datasets/garments/raw/MS7092602.jpg,Black,,,,,Sportswear > 하의 > 숏 레깅스,블랙,Black
